"File","SLOC","Comments","Ratio_code_comment","McCabe","NumFiles","Ownership_Lines","Minor_Lines","Major_lines","LineAuthors","Commits","LineAdded","LineDeleted","CommitAuthors","Ownership_Commits","Minor_Commits","Major_Commits","HasBug","BugCount"
"serde/src/test/org/apache/hadoop/hive/serde2/lazy",593,115,0.233333333333333,1.33333333333333,3,0.676691729323308,0,2,2,0,0,0,0,0,0,0,0,0
"serde/src/test/org/apache/hadoop/hive/serde2/dynamic_type",534,87,0.16,45,1,0.992337164750958,2,1,3,0,0,0,0,0,0,0,0,0
"serde/src/gen-py/org_apache_hadoop_hive_serde",59,10,0.27,0,3,0.453703703703704,1,3,4,1,2,0,1,1,0,1,0,0
"serde/src/gen-cpp",104,24,0.965,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"serde/src/java/org/apache/hadoop/hive/serde2",628,295,2.07545454545455,7.45454545454545,11,0.831267874165872,3,2,5,0,0,0,0,0,0,0,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/thrift",1043,416,2.26444444444444,12.2222222222222,9,0.846560846560847,3,2,5,0,0,0,0,0,0,0,1,1
"serde/src/java/org/apache/hadoop/hive/serde2/lazybinary",1239,815,1.06705882352941,7.64705882352941,17,0.995134896063689,1,1,2,2,16,19,2,0.5,0,2,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/objectinspector",149,72,0.5175,3,4,1,0,1,1,1,0,1,1,1,0,1,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/binarysortable",538,165,0.71,21,3,0.978975032851511,2,1,3,1,12,0,1,1,0,1,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/objectinspector",1483,764,2.30190476190476,7.38095238095238,21,0.495854717726017,1,3,4,3,315,30,2,0.666666666666667,0,2,1,1
"serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive",1464,1107,2.56926829268293,1.97560975609756,41,0.901611244429208,0,2,2,1,271,81,1,1,0,1,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/columnar",501,358,1.434,10.2,5,0.814432989690722,0,2,2,5,262,152,2,0.6,0,2,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazy",1547,1036,1.11166666666667,10.8333333333333,18,0.687806587245971,1,2,3,3,44,0,2,0.666666666666667,0,2,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector",357,119,0.3475,3.75,4,0.996350364963504,1,1,2,0,0,0,0,0,0,0,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive",293,227,0.847272727272727,0.0909090909090909,11,1,0,1,1,0,0,0,0,0,0,0,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type",5936,875,0.365806451612903,15.8870967741935,62,0.935212396473417,3,1,4,0,0,0,0,0,0,0,1,1
"serde/src/java/org/apache/hadoop/hive/serde2/io",164,74,0.453333333333333,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/typeinfo",664,266,0.74,11.1428571428571,7,0.693396226415094,1,2,3,2,130,21,1,1,0,1,1,1
"serde/src/gen-java/org/apache/hadoop/hive/serde",62,5,0.08,0,1,0.495145631067961,1,4,5,1,2,0,1,1,0,1,0,0
"serde/src/gen-java/org/apache/hadoop/hive/serde/test",496,28,0.0433333333333333,22,3,0.573983739837398,0,2,2,0,0,0,0,0,0,0,0,0
"serde/src/gen-java/org/apache/hadoop/hive/serde2/thrift/test",935,38,0.193333333333333,49.3333333333333,3,0.638963360142985,0,3,3,0,0,0,0,0,0,0,0,0
"data/scripts",7,0,0,4,1,0.555555555555556,0,2,2,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/scripts",26,17,0.65,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/serde2",142,23,0.16,18,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql",685,91,0.425,33.5,2,0.483457844183565,4,3,7,7,129,94,3,0.571428571428571,0,3,0,0
"ql/src/test/org/apache/hadoop/hive/ql/metadata",462,54,0.133333333333333,0.333333333333333,3,0.495,5,2,7,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/tool",89,27,0.3,2,1,0.7109375,0,2,2,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/exec",1112,180,0.228,7.4,5,0.562087186261559,3,3,6,6,32,26,2,0.666666666666667,0,2,0,0
"ql/src/test/org/apache/hadoop/hive/ql/history",109,28,0.26,9,1,0.993827160493827,1,1,2,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/io",999,212,0.645,14.6666666666667,6,0.540072202166065,2,3,5,3,103,14,3,0.333333333333333,0,3,1,1
"ql/src/test/org/apache/hadoop/hive/ql/udf",230,58,1.08666666666667,7,3,0.918840579710145,1,2,3,1,2,1,1,1,0,1,0,0
"ql/src/test/org/apache/hadoop/hive/ql/udf/generic",80,23,0.29,12,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/hooks",50,42,0.84,4,2,0.572727272727273,0,2,2,1,8,6,1,1,0,1,1,1
"ql/src/gen-py/queryplan",838,114,0.876666666666667,77,3,0.997946611909651,1,1,2,2,2,0,1,1,0,1,0,0
"ql/src/gen-javabean/org/apache/hadoop/hive/ql/plan/api",3759,140,0.105,49.4166666666667,12,0.998426258992806,1,1,2,3,10,4,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql",1249,255,0.226666666666667,52.3333333333333,3,0.368235294117647,4,4,8,9,937,185,3,0.555555555555556,0,3,1,3
"ql/src/java/org/apache/hadoop/hive/ql/metadata",1681,743,0.75,15.8181818181818,11,0.464650145772595,5,4,9,13,307,122,4,0.461538461538462,0,4,0,0
"ql/src/java/org/apache/hadoop/hive/ql/ppd",614,321,0.702,14.2,5,0.784425451092118,1,3,4,2,73,124,2,0.5,0,2,1,1
"ql/src/java/org/apache/hadoop/hive/ql/parse",7452,2209,0.9721875,33.78125,32,0.273735461184744,5,5,10,52,3769,2598,5,0.480769230769231,1,4,1,10
"ql/src/java/org/apache/hadoop/hive/ql/exec",9479,3288,1.03337662337662,16.0649350649351,77,0.331035894636277,5,5,10,60,2951,1639,7,0.516666666666667,3,4,1,13
"ql/src/java/org/apache/hadoop/hive/ql/exec/persistence",678,373,0.676666666666667,13,6,0.780612244897959,1,2,3,18,832,248,3,0.666666666666667,0,3,0,0
"ql/src/java/org/apache/hadoop/hive/ql/session",285,74,0.26,25,1,0.4,3,5,8,3,38,56,2,0.666666666666667,0,2,1,2
"ql/src/java/org/apache/hadoop/hive/ql/optimizer",3048,1135,0.7305,17.5,20,0.674963700477079,5,3,8,17,242,147,4,0.529411764705882,0,4,1,3
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc",209,101,0.623333333333333,2.33333333333333,3,0.818428184281843,1,2,3,1,66,21,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr",439,240,1.00833333333333,8.66666666666667,6,0.936708860759494,1,2,3,7,136,80,3,0.571428571428571,0,3,0,0
"ql/src/java/org/apache/hadoop/hive/ql/history",343,142,0.42,19,2,0.880067567567568,0,2,2,1,14,1,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/io",2454,1320,0.821,11.8,20,0.644885707688756,3,5,8,13,361,285,4,0.461538461538462,0,4,1,4
"ql/src/java/org/apache/hadoop/hive/ql/lib",188,324,3.241,1.8,10,0.907216494845361,2,2,4,0,0,0,0,0,0,0,1,1
"ql/src/java/org/apache/hadoop/hive/ql/tools",71,56,0.79,5,1,0.493421052631579,1,2,3,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql/udf",4953,2381,0.562258064516129,5.79569892473118,93,0.437737191650854,2,5,7,15,203,317,2,0.533333333333333,0,2,0,0
"ql/src/java/org/apache/hadoop/hive/ql/udf/generic",2538,1075,0.881176470588235,8.14705882352941,34,0.826255763164281,2,2,4,7,271,91,2,0.714285714285714,0,2,1,2
"ql/src/java/org/apache/hadoop/hive/ql/plan",3753,1947,0.80864406779661,2.03389830508475,59,0.307878787878788,5,4,9,30,1147,479,5,0.533333333333333,1,4,1,3
"ql/src/java/org/apache/hadoop/hive/ql/processors",191,103,1.01,5,6,0.561253561253561,2,2,4,1,13,0,1,1,0,1,1,1
"ql/src/java/org/apache/hadoop/hive/ql/hooks",162,200,2.2,4.25,4,0.807785888077859,0,2,2,1,34,34,1,1,0,1,1,1
"ql/src/java/org/apache/hadoop/hive/ql/util/jdbm",106,450,5.2275,0,4,0.962145110410095,1,1,2,1,24,2,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/recman",1992,2729,3.2584,7.72,25,0.985984848484848,1,1,2,2,77,8,2,0.5,0,2,0,0
"ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/helper",818,2075,5.11590909090909,3.86363636363636,22,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/htree",439,590,5.435,12.25,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"metastore/src/model/org/apache/hadoop/hive/metastore/model",378,457,1.36,0,8,0.988493723849372,2,1,3,0,0,0,0,0,0,0,0,0
"metastore/src/test/org/apache/hadoop/hive/metastore",573,32,0.06,15,1,0.557909604519774,0,4,4,1,42,0,1,1,0,1,0,0
"metastore/src/gen-py/hive_metastore",5372,820,0.1575,316,4,0.508258258258258,1,5,6,3,275,14,1,1,0,1,0,0
"metastore/src/gen-javabean/org/apache/hadoop/hive/metastore/api",18855,676,0.0604545454545455,131.5,22,0.823243051867587,2,2,4,3,660,71,1,1,0,1,0,0
"metastore/src/gen-cpp",11078,176,0.135714285714286,224.857142857143,7,0.96182404560114,1,1,2,2,509,0,1,1,0,1,0,0
"metastore/src/java/org/apache/hadoop/hive/metastore",2646,795,0.978,27.2,10,0.581578947368421,5,4,9,8,316,134,3,0.625,0,3,1,7
"service/src/gen-rb",210,16,0.963333333333333,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/src/test/org/apache/hadoop/hive/service",230,22,0.1,10,1,0.626262626262626,1,3,4,1,47,0,1,1,0,1,1,2
"service/src/gen-py/hive",784,30,0.655,38.5,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/src/gen-py/hive_service",1258,125,0.6875,64.75,4,0.626451612903226,0,3,3,2,185,1,2,0.5,0,2,0,0
"service/src/gen-javabean/org/apache/hadoop/hive/service",3839,159,0.182,97.6,5,0.404792468977321,0,3,3,2,575,1,2,0.5,0,2,0,0
"service/src/gen-cpp",2525,69,0.308571428571429,42.8571428571429,7,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/src/java/org/apache/hadoop/hive/service",284,144,3.65,5.66666666666667,3,0.534883720930233,1,4,5,4,113,42,2,0.5,0,2,0,0
"service/include/thrift",549,354,0.943333333333333,4,6,0.80385288966725,0,2,2,1,224,65,1,1,0,1,0,0
"service/include/thrift/server",447,252,0.584,0.4,5,0.707233065442021,0,2,2,1,255,87,1,1,0,1,0,0
"service/include/thrift/protocol",1344,582,0.79,1.4,10,0.524732069249794,0,2,2,1,425,111,1,1,0,1,0,0
"service/include/thrift/fb303",3533,182,0.83125,40.625,8,0.672053436759319,0,2,2,1,206,412,1,1,0,1,0,0
"service/include/thrift/transport",1336,1051,1.19785714285714,3.35714285714286,14,0.567407922168172,0,2,2,1,368,572,1,1,0,1,0,0
"service/include/thrift/processor",259,53,0.48,24.5,2,0.750733137829912,0,2,2,1,85,60,1,1,0,1,0,0
"service/include/thrift/concurrency",336,472,1.46,0.444444444444444,9,0.687054026503568,0,2,2,1,230,125,1,1,0,1,0,0
"service/lib/php/ext/thrift_protocol",841,72,2.28,45,2,1,0,1,1,1,55,4,1,1,0,1,0,0
"service/lib/php/ext/thrift_protocol/tags/1.0.0",311,11,0.02,11,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift",100,57,6.58,6.33333333333333,3,1,0,1,1,1,52,12,1,1,0,1,0,0
"service/lib/py/thrift/server",404,177,4.9425,14.25,4,1,0,1,1,1,71,14,1,1,0,1,0,0
"service/lib/py/thrift/protocol",1153,177,4.63,43.5,4,1,0,1,1,1,51,12,1,1,0,1,0,0
"service/lib/py/thrift/transport",435,166,3.888,9.8,5,1,0,1,1,1,131,23,1,1,0,1,0,0
"service/lib/py/thrift/reflection",1,5,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/reflection/limited",474,33,0.853333333333333,43.6666666666667,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/fb303_scripts",119,54,9.155,16,2,1,0,1,1,1,36,4,1,1,0,1,0,0
"service/lib/py/fb303",1463,227,0.726,51.4,5,1,0,1,1,1,382,362,1,1,0,1,0,0
"common/src/java/org/apache/hadoop/hive/conf",304,65,0.21,22,1,0.495475113122172,6,3,9,21,63,37,4,0.428571428571429,1,3,1,4
"common/src/java/org/apache/hadoop/hive/common",41,65,1.995,3,2,0.652892561983471,0,3,3,0,0,0,0,0,0,0,0,0
"common/src/java/org/apache/hadoop/hive/common/io",118,66,0.56,6.5,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"cli/src/java/org/apache/hadoop/hive/cli",396,85,0.646666666666667,19.6666666666667,3,0.662092624356775,4,4,8,1,1,4,1,1,0,1,1,1
