"File","SLOC","Comments","Ratio_code_comment","McCabe","NumFiles","Ownership_Lines","Minor_Lines","Major_lines","LineAuthors","Commits","LineAdded","LineDeleted","CommitAuthors","Ownership_Commits","Minor_Commits","Major_Commits","HasBug","BugCount"
"serde/src/test/org/apache/hadoop/hive/serde2/lazybinary",433,131,0.53,8.33333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"serde/src/test/org/apache/hadoop/hive/serde2/binarysortable",191,61,0.896666666666667,4.33333333333333,3,0.501754385964912,0,2,2,0,0,0,0,0,0,0,0,0
"serde/src/test/org/apache/hadoop/hive/serde2/objectinspector",1211,297,0.443636363636364,2.18181818181818,11,0.271821909783245,1,5,6,1,92,69,1,1,0,1,0,0
"serde/src/test/org/apache/hadoop/hive/serde2/columnar",167,17,0.1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"serde/src/test/org/apache/hadoop/hive/serde2/thrift_test",89,31,0.35,5,1,0.668965517241379,0,2,2,0,0,0,0,0,0,0,0,0
"serde/src/test/org/apache/hadoop/hive/serde2/lazy",696,131,0.236666666666667,1.33333333333333,3,0.821041214750542,0,2,2,0,0,0,0,0,0,0,0,0
"serde/src/test/org/apache/hadoop/hive/serde2/dynamic_type",616,99,0.16,45,1,0.636046511627907,1,2,3,0,0,0,0,0,0,0,0,0
"serde/src/gen/thrift/gen-rb",51,10,0.55,0,2,0.929292929292929,0,2,2,0,0,0,0,0,0,0,0,0
"serde/src/gen/thrift/gen-py/org_apache_hadoop_hive_serde",60,10,0.27,0,3,0.592105263157895,2,3,5,0,0,0,0,0,0,0,0,0
"serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde",69,5,0.07,0,1,0.459459459459459,1,5,6,0,0,0,0,0,0,0,0,0
"serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde/test",647,56,0.09,42,2,0.577858880778589,0,3,3,0,0,0,0,0,0,0,0,0
"serde/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/serde2/thrift/test",1134,71,0.065,90.5,2,0.426598837209302,1,3,4,0,0,0,0,0,0,0,0,0
"serde/src/gen/thrift/gen-cpp",109,24,0.95,0,4,0.962566844919786,2,1,3,0,0,0,0,0,0,0,0,0
"serde/src/gen/protobuf/gen-java/org/apache/hadoop/hive/serde2/proto/test",88,13,0.15,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"serde/src/java/org/apache/hadoop/hive/serde2",850,442,2.28,7.64285714285714,14,0.457182320441989,5,4,9,5,43,13,5,0.2,0,5,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/thrift",1218,459,2.29444444444444,12.8888888888889,9,0.524726704841229,5,2,7,2,15,3,2,0.5,0,2,1,1
"serde/src/java/org/apache/hadoop/hive/serde2/lazybinary",1430,916,1.00684210526316,7.57894736842105,19,0.857807051530415,5,1,6,4,238,138,4,0.25,0,4,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/objectinspector",170,93,0.5675,3.25,4,0.882943143812709,0,2,2,2,35,2,1,1,0,1,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/binarysortable",591,164,0.7,21.6666666666667,3,0.539877300613497,3,2,5,3,34,6,3,0.333333333333333,0,3,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/objectinspector",2278,1201,2.43125,7.65625,32,0.350769230769231,5,4,9,5,181,45,3,0.4,0,3,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive",1895,1390,2.25444444444444,1.85185185185185,54,0.497018970189702,1,5,6,2,176,9,2,0.5,0,2,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/columnar",747,428,0.964444444444445,7.77777777777778,9,0.513983371126228,1,3,4,2,85,291,2,0.5,0,2,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazy",1790,1228,1.25190476190476,10.2380952380952,21,0.676779813757885,5,2,7,4,124,79,4,0.25,0,4,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector",507,148,0.31,4,5,0.758485639686684,0,3,3,1,41,6,1,1,0,1,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive",327,247,0.82,0.0833333333333333,12,0.753822629969419,0,3,3,1,4,0,1,1,0,1,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type",6793,1010,0.429193548387097,15.9193548387097,62,0.58308901137563,5,2,7,4,23,6,3,0.5,0,3,1,1
"serde/src/java/org/apache/hadoop/hive/serde2/io",490,223,0.4525,7.5,4,0.621556886227545,1,3,4,0,0,0,0,0,0,0,0,0
"serde/src/java/org/apache/hadoop/hive/serde2/typeinfo",871,370,2.87555555555556,10.5555555555556,9,0.685224839400428,4,2,6,2,36,1,2,0.5,0,2,0,0
"data/scripts",16,0,0,3,2,0.55,0,3,3,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/scripts",29,22,0.76,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/serde2",152,28,0.18,18,1,0.728155339805825,1,2,3,1,6,1,1,1,0,1,0,0
"ql/src/test/org/apache/hadoop/hive/ql",927,285,0.92,24.25,4,0.259259259259259,5,5,10,7,155,119,3,0.428571428571429,0,3,0,0
"ql/src/test/org/apache/hadoop/hive/ql/metadata",656,157,0.373333333333333,1.33333333333333,6,0.363829787234043,8,3,11,2,36,4,2,0.5,0,2,0,0
"ql/src/test/org/apache/hadoop/hive/ql/parse",36,66,1.83,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/tool",93,31,0.33,2,1,0.595588235294118,0,2,2,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/exec",1366,251,0.24,6.16666666666667,6,0.350184307530279,6,4,10,3,1,260,2,0.666666666666667,0,2,0,0
"ql/src/test/org/apache/hadoop/hive/ql/history",131,33,0.25,9,1,0.768421052631579,2,3,5,1,7,1,1,1,0,1,0,0
"ql/src/test/org/apache/hadoop/hive/ql/io",1435,303,0.55,12,8,0.641481481481481,2,4,6,2,154,2,2,0.5,0,2,0,0
"ql/src/test/org/apache/hadoop/hive/ql/udf",303,212,1.50714285714286,3.28571428571429,7,0.498349834983498,2,3,5,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/udf/generic",141,63,0.57,6.33333333333333,3,0.830434782608696,0,2,2,0,0,0,0,0,0,0,0,0
"ql/src/test/org/apache/hadoop/hive/ql/hooks",294,121,0.556666666666667,7.83333333333333,6,0.412262156448203,1,7,8,3,24,1,3,0.333333333333333,0,3,0,0
"ql/src/test/org/apache/hadoop/hive/ql/security",35,17,0.49,0,1,0.73015873015873,0,2,2,1,17,0,1,1,0,1,0,0
"ql/src/test/org/apache/hadoop/hive/ql/util",50,17,0.34,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/gen/thrift/gen-rb",210,10,2.51,0,2,0.973484848484849,1,1,2,0,0,0,0,0,0,0,0,0
"ql/src/gen/thrift/gen-py/queryplan",946,114,0.873333333333333,77,3,0.882620564149227,2,2,4,0,0,0,0,0,0,0,0,0
"ql/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/ql/plan/api",4730,388,0.194166666666667,63.4166666666667,12,0.614432989690722,0,2,2,0,0,0,0,0,0,0,0,0
"ql/src/gen/thrift/gen-cpp",1380,38,0.4525,53.5,4,0.991777356103732,1,1,2,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql",2196,474,0.296666666666667,45.3333333333333,6,0.277886497064579,6,6,12,18,417,108,6,0.277777777777778,0,6,1,1
"ql/src/java/org/apache/hadoop/hive/ql/metadata",3240,1535,1.07333333333333,18.5555555555556,18,0.294051836658587,10,5,15,14,435,80,7,0.214285714285714,0,7,0,0
"ql/src/java/org/apache/hadoop/hive/ql/ppd",904,429,0.686,21.8,5,0.387755102040816,2,4,6,3,218,40,1,1,0,1,1,1
"ql/src/java/org/apache/hadoop/hive/ql/lockmgr",187,151,4.03375,1.5,8,0.571072319201995,0,3,3,1,3,9,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper",477,130,0.39,26,2,0.451202263083451,1,3,4,2,59,76,2,0.5,0,2,0,0
"ql/src/java/org/apache/hadoop/hive/ql/log",79,60,1.09,2.5,2,0.789808917197452,0,2,2,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql/stats",88,200,4.75,1.25,4,0.736526946107784,0,4,4,2,71,31,2,0.5,0,2,0,0
"ql/src/java/org/apache/hadoop/hive/ql/stats/jdbc",487,158,0.905,9.25,4,0.441095890410959,2,3,5,7,490,291,4,0.428571428571429,0,4,0,0
"ql/src/java/org/apache/hadoop/hive/ql/index",887,392,0.699090909090909,7.54545454545455,11,0.726388888888889,2,2,4,8,191,25,2,0.875,0,2,0,0
"ql/src/java/org/apache/hadoop/hive/ql/index/bitmap",519,178,0.923333333333333,4.5,6,1,0,1,1,5,197,33,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/index/compact",197,60,0.89,7.5,2,0.996688741721854,1,1,2,2,37,221,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/parse",12803,3525,0.967272727272727,40.2954545454545,44,0.319565217391304,11,5,16,49,1953,561,8,0.224489795918367,0,8,1,1
"ql/src/java/org/apache/hadoop/hive/ql/exec",18190,5529,1.17990196078431,24.1274509803922,102,0.312162262195573,11,5,16,73,2838,1518,9,0.205479452054795,2,7,1,2
"ql/src/java/org/apache/hadoop/hive/ql/exec/persistence",1103,456,0.764545454545455,10.7272727272727,11,0.456379498364231,1,3,4,2,6,13,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/exec/errors",312,252,3.58375,3.375,8,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql/session",586,195,0.676666666666667,15.6666666666667,3,0.360529217199559,6,5,11,7,88,54,4,0.285714285714286,0,4,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer",5006,1771,0.705217391304348,27.5217391304348,23,0.493873826903024,9,3,12,11,406,98,4,0.636363636363636,0,4,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc",224,115,0.636666666666667,2.33333333333333,3,0.8425,1,2,3,1,6,6,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage",594,338,1.014,10.8,5,0.968892955169259,3,1,4,1,1,1,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr",552,205,0.604,20.4,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical",1085,390,0.99,9.4,10,0.661290322580645,1,3,4,3,87,27,2,0.666666666666667,0,2,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/index",402,157,0.516666666666667,14.3333333333333,3,0.846635367762128,0,2,2,3,208,69,2,0.666666666666667,0,2,0,0
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr",619,333,0.937142857142857,10.7142857142857,7,0.744292237442922,4,2,6,5,271,88,3,0.6,0,3,0,0
"ql/src/java/org/apache/hadoop/hive/ql/history",388,176,0.465,20.5,2,0.681749622926094,3,2,5,2,3,0,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/io",3988,1880,0.951470588235294,11.3529411764706,34,0.529200896191187,9,3,12,15,540,144,6,0.266666666666667,0,6,0,0
"ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/merge",750,179,0.4575,7.375,8,0.854166666666667,2,2,4,6,181,28,4,0.333333333333333,0,4,0,0
"ql/src/java/org/apache/hadoop/hive/ql/lib",321,454,3.14416666666667,3.25,12,0.670467502850627,1,2,3,1,2,4,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/tools",76,58,0.76,5,1,0.525316455696203,1,3,4,1,10,6,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/udf",4191,2824,0.785222222222222,5.46666666666667,90,0.389971094633656,8,3,11,5,420,101,4,0.4,0,4,1,2
"ql/src/java/org/apache/hadoop/hive/ql/udf/xml",329,162,0.852222222222222,2.11111111111111,9,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql/udf/generic",7106,2757,1.04901234567901,10.4320987654321,81,0.380462260743951,6,4,10,6,99,22,4,0.5,0,4,1,1
"ql/src/java/org/apache/hadoop/hive/ql/plan",7533,3847,0.8546875,2.27083333333333,96,0.370783177292317,11,5,16,25,669,103,9,0.28,3,6,0,0
"ql/src/java/org/apache/hadoop/hive/ql/processors",330,148,0.932857142857143,8,7,0.281867145421903,1,5,6,2,8,2,2,0.5,0,2,1,1
"ql/src/java/org/apache/hadoop/hive/ql/hooks",592,523,2.71,3.33333333333333,9,0.423728813559322,3,5,8,4,70,14,4,0.25,0,4,0,0
"ql/src/java/org/apache/hadoop/hive/ql/security",55,38,1.35,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"ql/src/java/org/apache/hadoop/hive/ql/security/authorization",611,239,0.923333333333333,13.3333333333333,6,0.872983870967742,0,2,2,1,126,32,1,1,0,1,0,0
"ql/src/java/org/apache/hadoop/hive/ql/util",73,18,0.25,8,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"metastore/src/model/org/apache/hadoop/hive/metastore/model",1108,919,0.972105263157895,0,19,0.448744339234253,4,3,7,1,12,12,1,1,0,1,0,0
"metastore/src/test/org/apache/hadoop/hive/metastore",1921,243,0.35,9.125,8,0.294887039239001,4,6,10,11,700,100,3,0.454545454545455,0,3,0,0
"metastore/src/gen/thrift/gen-rb",3924,16,0.0866666666666667,0,3,0.627301841473179,2,3,5,7,546,75,4,0.428571428571429,0,4,0,0
"metastore/src/gen/thrift/gen-py/hive_metastore",13538,2068,0.1325,774.25,4,0.421199857159862,5,6,11,7,2497,877,4,0.428571428571429,0,4,0,0
"metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api",62348,4145,0.12030303030303,285.181818181818,33,0.5449918646274,6,3,9,7,11682,4965,4,0.428571428571429,0,4,0,0
"metastore/src/gen/thrift/gen-cpp",28295,386,0.121428571428571,576.428571428571,7,0.365939147595063,3,5,8,7,5331,2117,4,0.428571428571429,0,4,0,0
"metastore/src/java/org/apache/hadoop/hive/metastore",8887,2128,1.72055555555556,48.6111111111111,18,0.431754182540997,8,6,14,35,2186,536,7,0.257142857142857,0,7,1,4
"metastore/src/java/org/apache/hadoop/hive/metastore/parser",270,135,10.71,25.5,2,0.577433628318584,0,3,3,2,138,23,2,0.5,0,2,0,0
"metastore/src/java/org/apache/hadoop/hive/metastore/events",183,237,1.38545454545455,0.0909090909090909,11,0.803571428571429,0,2,2,0,0,0,0,0,0,0,0,0
"metastore/src/java/org/apache/hadoop/hive/metastore/hooks",7,37,5.29,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/src/test/org/apache/hadoop/hive/service",300,44,0.15,12,1,0.564885496183206,1,6,7,4,80,5,3,0.5,0,3,1,1
"service/src/gen/thrift/gen-rb",456,16,1.70333333333333,0,3,0.906349206349206,1,2,3,1,51,0,1,1,0,1,0,0
"service/src/gen/thrift/gen-py/hive_service",1401,125,0.6825,68.5,4,0.557736720554272,1,4,5,1,127,0,1,1,0,1,0,0
"service/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/service",5725,449,0.18,169.75,4,0.453533131701952,0,5,5,1,458,0,1,1,0,1,0,0
"service/src/gen/thrift/gen-cpp",3100,76,0.307142857142857,51.5714285714286,7,0.69197562214322,0,3,3,1,299,0,1,1,0,1,0,0
"service/src/java/org/apache/hadoop/hive/service",467,208,3.61333333333333,14,3,0.355643044619423,3,5,8,4,336,34,4,0.25,0,4,1,2
"service/lib/php/ext/thrift_protocol",841,72,2.28,45,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/php/ext/thrift_protocol/tags/1.0.0",311,11,0.02,11,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift",100,57,6.58,6.33333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/server",404,177,4.9425,14.25,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/protocol",1153,177,4.63,43.5,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/transport",435,166,3.888,9.8,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/reflection",1,5,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/reflection/limited",474,33,0.853333333333333,43.6666666666667,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/fb303_scripts",119,54,9.155,16,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/fb303",1463,227,0.726,51.4,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"hbase-handler/src/test/org/apache/hadoop/hive/hbase",479,115,0.595,1.25,4,0.567335243553009,1,2,3,0,0,0,0,0,0,0,0,0
"hbase-handler/src/java/org/apache/hadoop/hive/hbase",1652,568,1.94923076923077,13.3076923076923,13,0.413766132186156,1,4,5,3,107,79,3,0.333333333333333,0,3,0,0
"common/src/java/org/apache/hadoop/hive/conf",537,143,0.27,27,1,0.261421319796954,11,4,15,28,111,11,9,0.25,4,5,1,2
"common/src/java/org/apache/hadoop/hive/common",223,198,1.99,6.2,5,0.228632478632479,5,6,11,2,46,7,2,0.5,0,2,1,1
"common/src/java/org/apache/hadoop/hive/common/classification",19,62,3.265,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"common/src/java/org/apache/hadoop/hive/common/io",127,66,0.52,6.5,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"common/src/java/org/apache/hadoop/hive/common/metrics",247,113,1.67333333333333,9,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"common/src/java/org/apache/hadoop/hive/common/cli",63,56,0.89,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"cli/src/test/org/apache/hadoop/hive/cli",53,31,0.58,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"cli/src/java/org/apache/hadoop/hive/cli",814,197,0.3275,27.25,4,0.246998284734134,5,7,12,13,699,443,5,0.230769230769231,0,5,0,0
