"File","SLOC","Comments","Ratio_code_comment","McCabe","NumFiles","Ownership_Lines","Minor_Lines","Major_lines","LineAuthors","Commits","LineAdded","LineDeleted","CommitAuthors","Ownership_Commits","Minor_Commits","Major_Commits","HasBug","BugCount"
"service/src/gen-py/hive",784,30,0.655,38.5,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/src/gen-py/hive_service",1258,125,0.6875,64.75,4,0.626451612903226,0,3,3,0,0,0,0,0,0,0,0,0
"service/src/gen-javabean/org/apache/hadoop/hive/service",3839,159,0.182,97.6,5,0.404792468977321,0,3,3,0,0,0,0,0,0,0,0,0
"service/src/gen-cpp",2525,69,0.308571428571429,42.8571428571429,7,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/src/java/org/apache/hadoop/hive/service",268,150,3.63,5.66666666666667,3,0.637554585152838,1,4,5,4,120,135,1,1,0,1,0,0
"service/include/thrift",549,354,0.943333333333333,4,6,0.80385288966725,0,2,2,0,0,0,0,0,0,0,0,0
"service/include/thrift/server",447,252,0.584,0.4,5,0.707233065442021,0,2,2,0,0,0,0,0,0,0,0,0
"service/include/thrift/protocol",1344,582,0.79,1.4,10,0.524732069249794,0,2,2,0,0,0,0,0,0,0,0,0
"service/include/thrift/fb303",3533,182,0.83125,40.625,8,0.672053436759319,0,2,2,0,0,0,0,0,0,0,0,0
"service/include/thrift/transport",1336,1051,1.19785714285714,3.35714285714286,14,0.567407922168172,0,2,2,0,0,0,0,0,0,0,0,0
"service/include/thrift/processor",259,53,0.48,24.5,2,0.750733137829912,0,2,2,0,0,0,0,0,0,0,0,0
"service/include/thrift/concurrency",336,472,1.46,0.444444444444444,9,0.687054026503568,0,2,2,0,0,0,0,0,0,0,0,0
"service/lib/php/ext/thrift_protocol",841,72,2.28,45,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/php/ext/thrift_protocol/tags/1.0.0",311,11,0.02,11,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift",100,57,6.58,6.33333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/server",404,177,4.9425,14.25,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/protocol",1153,177,4.63,43.5,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/transport",435,166,3.888,9.8,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/reflection",1,5,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/thrift/reflection/limited",474,33,0.853333333333333,43.6666666666667,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/fb303_scripts",119,54,9.155,16,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"service/lib/py/fb303",1463,227,0.726,51.4,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"hbase-handler/src/test/org/apache/hadoop/hive/hbase",387,115,0.6275,1.25,4,0.994708994708995,2,1,3,3,11,76,3,0.333333333333333,0,3,0,0
"hbase-handler/src/java/org/apache/hadoop/hive/hbase",1159,361,2.32555555555556,15,9,0.832943925233645,0,2,2,5,327,255,2,0.6,0,2,0,0
"common/src/java/org/apache/hadoop/hive/conf",384,89,0.23,26,1,0.382826475849732,7,4,11,24,187,68,5,0.541666666666667,1,4,1,8
"common/src/java/org/apache/hadoop/hive/common",123,94,1.54,11,2,0.512295081967213,0,5,5,6,165,42,2,0.666666666666667,0,2,1,1
"common/src/java/org/apache/hadoop/hive/common/io",127,66,0.52,6.5,2,1,0,1,1,1,14,5,1,1,0,1,0,0
"cli/src/java/org/apache/hadoop/hive/cli",500,117,0.6425,18.5,4,0.342503438789546,4,4,8,6,280,257,2,0.666666666666667,0,2,1,2
