File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,Ownership_Churn,Minor_Churn,Major_Churn,HasBug,BugCount
components/camel-flatpack/src/test/java/org/apache/camel/component/flatpack,165,97,0.592,1.0,5,0.9609120521172638,1,1,2,1.0,12.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-flatpack/src/main/java/org/apache/camel/component/flatpack,321,164,0.6257142857142858,3.0,7,0.9393939393939394,0,2,2,1.0,23.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/component/test,31,21,0.68,1.0,1,0.9672131147540983,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
components/camel-spring/src/test/java/org/apache/camel/component/file,34,20,0.59,0.0,1,0.9032258064516129,1,2,3,5.0,9.0,10.0,3.0,0.4,0.0,3.0,0.6524973432518597,1.0,2.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/component/dataset,14,19,1.36,0.0,1,0.9444444444444444,0,2,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/component/event,41,40,1.15,0.0,2,0.956989247311828,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
components/camel-spring/src/test/java/org/apache/camel/component/validator,32,20,0.62,0.0,1,0.96875,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/component/bean,71,61,1.05,0.0,3,0.9119496855345912,3,1,4,4.0,8.0,9.0,2.0,0.5,0.0,2.0,0.655282817502668,0.0,2.0,1.0,1.0
components/camel-spring/src/test/java/org/apache/camel/component/xslt,67,59,1.0599999999999998,0.0,3,0.581081081081081,1,2,3,2.0,58.0,57.0,2.0,0.5,0.0,2.0,0.9471468662301216,0.0,2.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring,588,394,0.9477777777777777,1.0,18,0.6107784431137725,3,2,5,1.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/example,205,175,0.921111111111111,0.2222222222222222,9,0.9137168141592921,2,2,4,4.0,7.0,7.0,2.0,0.5,0.0,2.0,0.9715189873417721,1.0,1.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/example/test1,7,19,2.71,0.0,1,0.9642857142857143,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/interceptor,120,105,1.0125000000000002,0.5,4,0.6245353159851301,1,3,4,6.0,208.0,171.0,3.0,0.5,0.0,3.0,0.8043202033036849,0.0,3.0,1.0,1.0
components/camel-spring/src/test/java/org/apache/camel/spring/xml,103,42,0.54,0.0,2,0.847953216374269,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/managment,20,16,0.8,0.0,1,0.7560975609756098,1,2,3,7.0,131.0,58.0,3.0,0.7142857142857143,0.0,3.0,0.7343453510436433,1.0,2.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/remoting,64,96,2.0,0.0,5,0.7043010752688172,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/debug,46,25,0.54,1.0,1,0.9058823529411765,1,2,3,6.0,15.0,10.0,3.0,0.3333333333333333,0.0,3.0,0.5,0.0,3.0,1.0,1.0
components/camel-spring/src/test/java/org/apache/camel/spring/config,243,210,1.13,0.18181818181818182,11,0.7342007434944238,2,3,5,6.0,20.0,22.0,2.0,0.6666666666666666,0.0,2.0,0.8486193293885601,0.0,2.0,1.0,4.0
components/camel-spring/src/test/java/org/apache/camel/spring/config/scan,21,16,0.76,0.0,1,0.9767441860465116,1,1,2,4.0,60.0,63.0,2.0,0.5,0.0,2.0,0.7929173693086004,0.0,2.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/config/scan/route,21,16,0.76,0.0,1,1.0,0,1,1,4.0,58.0,50.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/config/scan/component,10,16,1.6,0.0,1,1.0,0,1,1,2.0,34.0,34.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-spring/src/test/java/org/apache/camel/spring/processor,333,436,1.4529166666666669,0.125,24,0.6104190260475651,1,3,4,7.0,194.0,184.0,2.0,0.5714285714285714,0.0,2.0,0.827262313860252,0.0,2.0,1.0,2.0
components/camel-spring/src/test/java/org/apache/camel/spring/mock,32,45,1.44,0.0,2,0.9294117647058824,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
components/camel-spring/src/test/java/org/apache/camel/spring/bind,109,99,1.4260000000000002,0.0,5,0.8734693877551021,1,2,3,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-spring/src/main/java/org/apache/camel/component,99,59,0.6799999999999999,5.0,2,0.5932203389830508,2,2,4,6.0,75.0,14.0,3.0,0.5,0.0,3.0,0.5036585365853659,0.0,3.0,0.0,0.0
components/camel-spring/src/main/java/org/apache/camel/component/test,69,50,0.8049999999999999,1.0,2,0.8382352941176471,0,3,3,3.0,18.0,3.0,2.0,0.6666666666666666,0.0,2.0,0.780718336483932,0.0,2.0,0.0,0.0
components/camel-spring/src/main/java/org/apache/camel/component/event,150,95,0.8925000000000001,1.0,4,0.9184397163120568,3,1,4,3.0,19.0,12.0,3.0,0.3333333333333333,0.0,3.0,0.6514195583596214,0.0,3.0,1.0,2.0
components/camel-spring/src/main/java/org/apache/camel/component/validator,49,43,0.89,2.5,2,0.819047619047619,1,3,4,2.0,4.0,2.0,2.0,0.5,0.0,2.0,0.5927601809954751,0.0,2.0,0.0,0.0
components/camel-spring/src/main/java/org/apache/camel/component/xslt,42,23,0.55,4.0,1,0.9324324324324325,1,2,3,2.0,3.0,3.0,2.0,0.5,0.0,2.0,0.8343949044585988,0.0,2.0,0.0,0.0
components/camel-spring/src/main/java/org/apache/camel/spring,1386,532,1.4541666666666668,10.583333333333334,12,0.7028388278388278,3,3,6,29.0,535.0,255.0,4.0,0.41379310344827586,0.0,4.0,0.45816409423233145,1.0,3.0,1.0,12.0
components/camel-spring/src/main/java/org/apache/camel/spring/remoting,163,66,0.41333333333333333,2.0,3,0.9487179487179487,2,1,3,5.0,87.0,11.0,3.0,0.6,0.0,3.0,0.4847161572052402,0.0,3.0,0.0,0.0
components/camel-spring/src/main/java/org/apache/camel/spring/factory,18,24,1.33,0.0,1,0.8235294117647058,0,3,3,4.0,34.0,35.0,2.0,0.75,0.0,2.0,0.9436795994993742,0.0,2.0,0.0,0.0
components/camel-spring/src/main/java/org/apache/camel/spring/handler,299,147,0.9,6.75,4,0.6952191235059761,3,3,6,7.0,45.0,12.0,3.0,0.42857142857142855,0.0,3.0,0.7001862197392924,0.0,3.0,1.0,3.0
components/camel-spring/src/main/java/org/apache/camel/spring/util,217,68,0.33666666666666667,6.666666666666667,3,0.8666666666666667,2,2,4,1.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
components/camel-spring/src/main/java/org/apache/camel/spring/spi,367,171,0.7200000000000001,2.7142857142857144,7,0.6070287539936102,1,3,4,9.0,208.0,37.0,3.0,0.6666666666666666,0.0,3.0,0.7321578505457599,0.0,3.0,1.0,14.0
components/camel-hamcrest/src/test/java/org/apache/camel/hamcrest,19,19,1.0,0.0,1,0.9285714285714286,0,2,2,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-hamcrest/src/main/java/org/apache/camel/hamcrest,15,39,2.6,0.0,1,0.8793103448275862,0,2,2,2.0,7.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-mail/src/test/java/org/apache/camel/component/mail,714,298,0.5084615384615385,0.3076923076923077,13,0.556595744680851,1,3,4,20.0,394.0,277.0,2.0,0.8,0.0,2.0,0.6052215189873418,0.0,2.0,1.0,8.0
components/camel-mail/src/main/java/org/apache/camel/component/mail,924,364,0.5069999999999999,10.6,10,0.5073041168658698,0,4,4,25.0,779.0,521.0,3.0,0.8,1.0,2.0,0.7096263457884737,0.0,3.0,1.0,10.0
components/camel-mail/src/main/java/org/apache/camel/component/mail/security,80,47,0.665,1.0,2,0.9673202614379085,1,1,2,1.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-cxf/src/test/java/org/apache/camel/wsdl_first,50,40,0.8049999999999999,1.0,2,1.0,0,1,1,3.0,10.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
components/camel-cxf/src/test/java/org/apache/camel/component/cxf,1002,469,0.7780769230769228,0.46153846153846156,26,0.6965714285714286,2,3,5,1.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0
components/camel-cxf/src/test/java/org/apache/camel/component/cxf/spring,58,39,0.8899999999999999,0.0,2,0.7631578947368421,0,3,3,2.0,40.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
components/camel-cxf/src/test/java/org/apache/camel/component/cxf/transport,311,73,0.23666666666666666,2.0,3,0.5899772209567198,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
components/camel-cxf/src/test/java/org/apache/camel/component/cxf/util,94,33,0.37,0.5,2,0.8089171974522293,0,2,2,2.0,31.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf,1436,461,0.8399999999999999,8.823529411764707,17,0.3491556366955728,3,4,7,27.0,390.0,165.0,3.0,0.9259259259259259,2.0,1.0,0.8494736842105263,1.0,2.0,1.0,8.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/feature,192,94,0.495,3.75,4,1.0,0,1,1,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/invoker,389,179,0.9275,4.75,8,0.7203994293865906,2,2,4,2.0,21.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/interceptors,718,280,0.49000000000000005,6.916666666666667,12,0.8795180722891566,1,2,3,2.0,17.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/spring,76,51,1.6433333333333333,3.0,3,0.5945945945945946,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport,443,123,0.35250000000000004,4.75,4,0.7166666666666667,4,2,6,6.0,40.0,44.0,3.0,0.5,0.0,3.0,0.7073732718894009,0.0,3.0,1.0,1.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/transport/spring,64,68,1.625,1.75,4,0.5782312925170068,0,2,2,2.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-cxf/src/main/java/org/apache/camel/component/cxf/util,486,184,1.0450000000000002,3.9,10,0.5472887767969735,2,3,5,4.0,38.0,13.0,2.0,0.75,0.0,2.0,0.8280701754385965,0.0,2.0,1.0,1.0
components/camel-script/src/test/java/org/apache/camel/language/script,25,38,1.52,0.0,2,0.8428571428571429,0,2,2,2.0,13.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-script/src/test/java/org/apache/camel/builder/script,111,79,0.7849999999999999,0.25,4,0.7227272727272728,1,3,4,5.0,32.0,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
components/camel-script/src/test/java/org/apache/camel/builder/script/example,17,19,1.12,0.0,1,0.8717948717948718,0,3,3,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-script/src/main/java/org/apache/camel/builder/script,387,403,1.6600000000000001,2.2,10,0.8218714768883878,2,3,5,6.0,60.0,37.0,3.0,0.6666666666666666,0.0,3.0,0.9497206703910615,2.0,1.0,1.0,1.0
components/camel-uface/src/test/java/org/apache/camel/component/uface,54,40,0.745,0.5,2,0.9545454545454546,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
components/camel-uface/src/main/java/org/apache/camel/component/uface,132,58,1.07,1.0,3,0.9551569506726457,1,1,2,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-testng/src/test/java/org/apache/camel/testng,29,40,1.465,0.0,2,0.9746835443037974,1,1,2,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-testng/src/test/java/org/apache/camel/testng/example,22,20,0.91,0.0,1,0.9795918367346939,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
components/camel-testng/src/main/java/org/apache/camel/testng,44,29,0.66,2.0,1,0.9761904761904762,2,1,3,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
components/camel-ibatis/src/test/java/org/apache/camel/component/ibatis,80,40,0.505,0.0,2,0.9513888888888888,1,1,2,1.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0
components/camel-ibatis/src/main/java/org/apache/camel/component/ibatis,158,94,0.6074999999999999,1.25,4,0.9423728813559322,0,2,2,2.0,18.0,23.0,2.0,0.5,0.0,2.0,0.5588633288227334,0.0,2.0,1.0,4.0
components/camel-ognl/src/test/java/org/apache/camel/language/ognl,24,19,0.79,0.0,1,0.6875,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
components/camel-ognl/src/main/java/org/apache/camel/language/ognl,109,86,1.125,0.0,4,0.8973214285714286,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
